0,1,2,3,4,5,6,7
0.104388036,0.10733739,0.11807826,0.11766619,0.11766644,0.11767758,0.11766341,0.117505
0.09701066,0.09710616,0.110057026,0.10974043,0.10973505,0.10972707,0.10973798,0.10957293
0.095092125,0.09238307,0.10628236,0.105987445,0.105984375,0.10597125,0.105984405,0.10581271
0.07158454,0.0712201,0.07933489,0.078702606,0.078708865,0.07869098,0.078708805,0.078808345
0.06887224,0.06845242,0.07737175,0.07678572,0.07679047,0.07677428,0.07679023,0.076852575
0.069408074,0.068132654,0.07797885,0.07755551,0.07755753,0.07753956,0.07755765,0.07759075
0.03307324,0.030149847,0.03795939,0.03729438,0.037304997,0.037269846,0.03730324,0.0374033
0.033807702,0.031250812,0.039380662,0.038748078,0.03875699,0.03872533,0.03875561,0.038846426
0.036404826,0.033922814,0.042724483,0.042185076,0.042190466,0.042161927,0.04219001,0.042278424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003001511,0.0023258105,0.0023371875,0.0023001805,0.002334796,0.002393201
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
